user_id,product_id,interaction_type,timestamp,session_id,device_type,duration_seconds,rating
user_00968,prod_00317,purchase,2025-05-03 10:19:42,sess_abde961a,desktop,132,2.1
user_00472,prod_00158,view,2025-06-27 10:19:42,sess_9cf28ec2,mobile,28,
user_00695,prod_00079,view,2025-06-20 10:19:42,sess_c5e3178f,tablet,249,
user_00897,prod_00177,view,2025-06-05 10:19:42,sess_b56d05cb,tablet,100,
user_00954,prod_00257,view,2025-06-03 10:19:42,sess_e59c6303,desktop,187,
user_00356,prod_00072,view,2025-05-20 10:19:42,sess_6805ca1c,desktop,201,
user_00898,prod_00277,view,2025-06-06 10:19:42,sess_aaa23827,desktop,141,
user_00991,prod_00257,view,2025-05-07 10:19:42,sess_8d3e9f52,desktop,163,
user_00896,prod_00499,view,2025-07-25 10:19:42,sess_da430137,mobile,32,
user_00180,prod_00176,view,2025-05-09 10:19:42,sess_a783d1bd,desktop,179,
user_00869,prod_00128,view,2025-05-12 10:19:42,sess_889ed994,tablet,183,
user_00140,prod_00300,view,2025-05-26 10:19:42,sess_23f75d80,desktop,152,
user_00467,prod_00004,like,2025-07-26 10:19:42,sess_8dbfcc3e,desktop,202,
user_00218,prod_00392,view,2025-06-06 10:19:42,sess_79031d0f,tablet,176,
user_00665,prod_00055,view,2025-05-16 10:19:42,sess_705f787a,desktop,66,
user_00203,prod_00274,like,2025-06-19 10:19:42,sess_37876d5d,tablet,148,
user_00168,prod_00092,view,2025-06-29 10:19:42,sess_e2ff6e0f,tablet,82,
user_00296,prod_00040,like,2025-07-20 10:19:42,sess_6b1b83b6,tablet,7,
user_00882,prod_00056,view,2025-06-02 10:19:42,sess_df7797ed,desktop,104,
user_00389,prod_00027,view,2025-07-30 10:19:42,sess_26990040,tablet,271,
user_00340,prod_00310,view,2025-06-27 10:19:42,sess_b0745cdc,mobile,217,
user_00588,prod_00395,view,2025-05-14 10:19:42,sess_2da0b600,mobile,161,
user_00795,prod_00246,view,2025-05-25 10:19:42,sess_88e9664d,tablet,113,
user_00733,prod_00259,view,2025-05-11 10:19:42,sess_08f112cd,tablet,51,
user_00718,prod_00473,like,2025-06-20 10:19:42,sess_ef46a65c,tablet,33,
user_00553,prod_00150,view,2025-05-12 10:19:42,sess_c57e8bcc,desktop,167,
user_00167,prod_00372,like,2025-07-26 10:19:42,sess_8511d26c,tablet,19,
user_00881,prod_00165,view,2025-07-13 10:19:42,sess_22024f28,desktop,15,
user_00380,prod_00164,view,2025-07-13 10:19:42,sess_b17e53df,tablet,277,
user_00771,prod_00476,like,2025-06-04 10:19:42,sess_52f6af36,desktop,298,
user_00329,prod_00192,view,2025-06-07 10:19:42,sess_7359ede5,tablet,51,
user_00233,prod_00018,view,2025-06-03 10:19:42,sess_71c7be0a,mobile,60,
user_00801,prod_00267,view,2025-06-21 10:19:42,sess_3642036f,mobile,92,
user_00755,prod_00121,view,2025-07-08 10:19:42,sess_173156c2,mobile,95,
user_00831,prod_00190,like,2025-05-28 10:19:42,sess_6cda9199,mobile,57,
user_00785,prod_00197,like,2025-06-18 10:19:42,sess_6f4f15f5,mobile,149,
user_00612,prod_00065,view,2025-05-28 10:19:42,sess_3e223de6,tablet,33,
user_00158,prod_00106,view,2025-05-10 10:19:42,sess_96f1823a,mobile,71,
user_00538,prod_00381,view,2025-06-12 10:19:42,sess_5bb29bf1,mobile,253,
user_00398,prod_00119,view,2025-07-04 10:19:42,sess_4022445f,desktop,217,
user_00003,prod_00093,like,2025-06-10 10:19:42,sess_fcb0e5d7,desktop,42,
user_00728,prod_00207,view,2025-05-21 10:19:42,sess_f048b921,tablet,258,
user_00039,prod_00416,view,2025-07-18 10:19:42,sess_00e14390,desktop,50,
user_00276,prod_00348,purchase,2025-07-14 10:19:42,sess_b7e0ce21,tablet,106,3.7
user_00946,prod_00260,view,2025-05-07 10:19:42,sess_b545f1e2,desktop,279,
user_00373,prod_00087,view,2025-07-12 10:19:42,sess_c976e51e,tablet,130,
user_00342,prod_00148,view,2025-07-09 10:19:42,sess_4c0467c5,desktop,23,
user_00913,prod_00164,purchase,2025-06-09 10:19:42,sess_b5f438fd,mobile,64,5.0
user_00628,prod_00009,view,2025-05-08 10:19:42,sess_c3048c11,tablet,74,
user_00485,prod_00187,view,2025-07-24 10:19:42,sess_60b7ea83,tablet,256,
user_00037,prod_00386,view,2025-05-06 10:19:42,sess_4a7f49f6,mobile,117,
user_00343,prod_00188,view,2025-05-26 10:19:42,sess_612d4c0b,desktop,289,
user_00065,prod_00270,view,2025-07-04 10:19:42,sess_9679718b,tablet,293,
user_00797,prod_00225,view,2025-06-11 10:19:42,sess_715c21ad,tablet,291,
user_00044,prod_00023,like,2025-07-05 10:19:42,sess_0929ad2a,tablet,6,
user_00472,prod_00320,view,2025-06-11 10:19:42,sess_97e1d01e,mobile,300,
user_00690,prod_00148,view,2025-06-02 10:19:42,sess_45d3c622,desktop,18,
user_00106,prod_00233,view,2025-06-08 10:19:42,sess_42866e8a,tablet,205,
user_00356,prod_00401,view,2025-05-13 10:19:42,sess_00facf2c,tablet,24,
user_00662,prod_00204,view,2025-06-10 10:19:42,sess_6b5c06a2,tablet,259,
user_00887,prod_00405,view,2025-07-09 10:19:42,sess_17a8668f,desktop,98,
user_00044,prod_00130,view,2025-06-09 10:19:42,sess_3a5725ad,mobile,37,
user_00588,prod_00054,like,2025-07-18 10:19:42,sess_99831953,tablet,131,
user_00391,prod_00389,view,2025-07-20 10:19:42,sess_8176881e,tablet,51,
user_00866,prod_00155,like,2025-06-10 10:19:42,sess_658bf7f4,mobile,73,
user_00836,prod_00074,view,2025-06-08 10:19:42,sess_2662d5ee,tablet,66,
user_00277,prod_00002,view,2025-06-18 10:19:42,sess_cde792aa,desktop,74,
user_00150,prod_00134,view,2025-06-30 10:19:42,sess_c9525330,mobile,81,
user_00237,prod_00354,cart,2025-07-27 10:19:42,sess_68cba942,mobile,102,
user_00133,prod_00230,view,2025-05-05 10:19:42,sess_c23a201e,mobile,140,
user_00679,prod_00121,view,2025-05-16 10:19:42,sess_6bd5e038,desktop,295,
user_00099,prod_00366,view,2025-07-10 10:19:42,sess_a2711a60,tablet,170,
user_00997,prod_00195,view,2025-05-29 10:19:42,sess_abbf5b13,desktop,99,
user_00603,prod_00144,view,2025-05-29 10:19:42,sess_cbf96b0d,desktop,151,
user_00058,prod_00461,view,2025-06-14 10:19:42,sess_051effa4,mobile,197,
user_00071,prod_00464,view,2025-07-06 10:19:42,sess_5c1c4f29,mobile,243,
user_00041,prod_00306,view,2025-06-30 10:19:42,sess_45299e6e,desktop,33,
user_00132,prod_00249,like,2025-05-31 10:19:42,sess_156b9f6a,tablet,88,
user_00432,prod_00036,like,2025-07-07 10:19:42,sess_5bc53fca,tablet,79,
user_00299,prod_00165,like,2025-07-07 10:19:42,sess_0a1c06c3,tablet,158,
user_00199,prod_00485,view,2025-06-05 10:19:42,sess_0980b571,mobile,86,
user_00170,prod_00096,like,2025-07-20 10:19:42,sess_5a1fbe3e,mobile,261,
user_00962,prod_00476,view,2025-07-10 10:19:42,sess_932e291b,mobile,177,
user_00616,prod_00015,view,2025-05-04 10:19:42,sess_7e4176f5,mobile,154,
user_00942,prod_00419,like,2025-06-22 10:19:42,sess_6e474235,mobile,92,
user_00319,prod_00174,view,2025-07-11 10:19:42,sess_1fe86007,desktop,194,
user_00398,prod_00227,view,2025-05-09 10:19:42,sess_f62130d4,tablet,117,
user_00590,prod_00362,like,2025-06-25 10:19:42,sess_f92991d6,desktop,85,
user_00711,prod_00495,view,2025-06-02 10:19:42,sess_ca853899,desktop,62,
user_00361,prod_00473,like,2025-07-01 10:19:42,sess_80913557,mobile,272,
user_00458,prod_00261,cart,2025-05-13 10:19:42,sess_9dd30bc1,mobile,179,
user_00249,prod_00391,view,2025-06-26 10:19:42,sess_2bc0a638,desktop,292,
user_00494,prod_00186,view,2025-05-02 10:19:42,sess_77cd5b23,mobile,181,
user_00829,prod_00466,view,2025-07-07 10:19:42,sess_f91ae3e8,tablet,102,
user_00015,prod_00003,view,2025-06-07 10:19:42,sess_99a67279,mobile,290,
user_00447,prod_00309,view,2025-06-22 10:19:42,sess_ee6f641b,desktop,238,
user_00292,prod_00239,view,2025-05-12 10:19:42,sess_a0b79113,mobile,142,
user_00561,prod_00128,like,2025-05-20 10:19:42,sess_6f619a44,tablet,200,
user_00586,prod_00070,view,2025-05-07 10:19:42,sess_8af02658,mobile,93,
user_00341,prod_00420,view,2025-06-13 10:19:42,sess_de1ce895,tablet,140,
user_00914,prod_00321,purchase,2025-06-13 10:19:42,sess_c2c855b8,desktop,215,1.7
user_00311,prod_00037,view,2025-06-08 10:19:42,sess_b09d7d78,desktop,220,
user_00918,prod_00331,like,2025-07-24 10:19:42,sess_d2c91531,tablet,165,
user_00583,prod_00206,view,2025-06-29 10:19:42,sess_01d9f9d6,mobile,222,
user_00842,prod_00137,like,2025-07-05 10:19:42,sess_24a58acf,tablet,84,
user_00025,prod_00221,view,2025-07-02 10:19:42,sess_92d97b00,mobile,213,
user_00650,prod_00035,purchase,2025-05-06 10:19:42,sess_c436094b,mobile,249,1.3
user_00153,prod_00456,view,2025-07-15 10:19:42,sess_5b1c4d04,mobile,38,
user_00344,prod_00347,view,2025-05-08 10:19:42,sess_85d98ff3,mobile,191,
user_00247,prod_00373,like,2025-07-10 10:19:42,sess_cb6e7331,tablet,210,
user_00283,prod_00301,view,2025-05-21 10:19:42,sess_c07ad2f5,desktop,36,
user_00446,prod_00225,view,2025-07-10 10:19:42,sess_7a6d261c,tablet,216,
user_00643,prod_00480,view,2025-05-07 10:19:42,sess_989b50a6,tablet,20,
user_00472,prod_00269,like,2025-07-17 10:19:42,sess_3a2e69d1,mobile,155,
user_00860,prod_00497,view,2025-07-29 10:19:42,sess_376f6810,desktop,205,
user_00621,prod_00328,cart,2025-05-26 10:19:42,sess_c9990c3c,desktop,162,
user_00734,prod_00301,view,2025-06-28 10:19:42,sess_ddd2786f,tablet,40,
user_00847,prod_00028,view,2025-05-02 10:19:42,sess_4fbef977,mobile,41,
user_00750,prod_00431,purchase,2025-05-19 10:19:42,sess_295fa7c8,tablet,111,1.1
user_00981,prod_00213,view,2025-06-27 10:19:42,sess_77ef3375,mobile,71,
user_00076,prod_00031,view,2025-06-25 10:19:42,sess_6329c785,tablet,110,
user_00077,prod_00015,view,2025-07-29 10:19:42,sess_0cdbd868,mobile,50,
user_00374,prod_00373,view,2025-07-26 10:19:42,sess_fa522930,desktop,217,
user_00016,prod_00395,view,2025-06-15 10:19:42,sess_96d0e0d3,tablet,64,
user_00274,prod_00060,view,2025-06-16 10:19:42,sess_1fbe64e0,mobile,175,
user_00413,prod_00011,view,2025-07-14 10:19:42,sess_afbd8395,desktop,247,
user_00053,prod_00351,view,2025-07-01 10:19:42,sess_80d219a3,tablet,203,
user_00118,prod_00054,view,2025-07-20 10:19:42,sess_e392931f,tablet,227,
user_00179,prod_00443,like,2025-05-13 10:19:42,sess_d4bddae6,mobile,139,
user_00115,prod_00019,view,2025-06-07 10:19:42,sess_e381b2f7,desktop,10,
user_00647,prod_00131,view,2025-06-20 10:19:42,sess_ffc778a0,desktop,115,
user_00125,prod_00435,view,2025-05-28 10:19:42,sess_f4afc32a,mobile,100,
user_00150,prod_00004,view,2025-07-26 10:19:42,sess_9ce01761,tablet,161,
user_00329,prod_00417,view,2025-07-28 10:19:42,sess_52d518b2,tablet,269,
user_00448,prod_00369,like,2025-06-20 10:19:42,sess_b690b821,mobile,125,
user_00418,prod_00020,view,2025-05-17 10:19:42,sess_107745d0,tablet,299,
user_00244,prod_00401,purchase,2025-05-01 10:19:42,sess_1bd928fc,desktop,35,1.1
user_00610,prod_00313,view,2025-05-12 10:19:42,sess_42a024a8,desktop,61,
user_00811,prod_00301,view,2025-05-09 10:19:42,sess_b7b61032,mobile,269,
user_00534,prod_00230,like,2025-06-28 10:19:42,sess_b6b488fe,tablet,81,
user_00820,prod_00183,view,2025-06-22 10:19:42,sess_c82234c8,tablet,174,
user_00841,prod_00023,view,2025-06-27 10:19:42,sess_630996fe,tablet,93,
user_00491,prod_00125,view,2025-06-10 10:19:42,sess_e8aebea1,desktop,147,
user_00562,prod_00033,view,2025-07-22 10:19:42,sess_8d691618,mobile,294,
user_00656,prod_00374,view,2025-06-01 10:19:42,sess_9ef4fe9b,mobile,143,
user_00194,prod_00010,view,2025-05-28 10:19:42,sess_2c621c5d,tablet,269,
user_00240,prod_00340,view,2025-05-27 10:19:42,sess_62c1b4d4,mobile,10,
user_00506,prod_00002,view,2025-07-24 10:19:42,sess_6ac3f44a,tablet,119,
user_00649,prod_00184,like,2025-07-18 10:19:42,sess_062e8436,desktop,237,
user_00591,prod_00092,view,2025-05-06 10:19:42,sess_b31bb123,mobile,226,
user_00395,prod_00043,view,2025-07-28 10:19:42,sess_c554c3fb,mobile,233,
user_00847,prod_00499,view,2025-06-19 10:19:42,sess_96720cc8,tablet,64,
user_00696,prod_00072,view,2025-06-09 10:19:42,sess_75256756,mobile,292,
user_00939,prod_00443,like,2025-07-19 10:19:42,sess_632f3119,mobile,288,
user_00278,prod_00001,view,2025-05-19 10:19:42,sess_c22e4f16,mobile,249,
user_00401,prod_00460,view,2025-06-08 10:19:42,sess_0718174d,mobile,275,
user_00428,prod_00118,view,2025-05-17 10:19:42,sess_fc1b9905,tablet,182,
user_00046,prod_00201,like,2025-07-29 10:19:42,sess_d88ba251,tablet,179,
user_00363,prod_00011,view,2025-06-17 10:19:42,sess_3001afb9,mobile,32,
user_00562,prod_00112,view,2025-05-12 10:19:42,sess_5b513533,mobile,189,
user_00050,prod_00355,view,2025-06-13 10:19:42,sess_05ba6bae,desktop,156,
user_00320,prod_00410,view,2025-06-24 10:19:42,sess_721ff392,mobile,69,
user_00268,prod_00109,view,2025-07-24 10:19:42,sess_acc1837f,desktop,11,
user_00716,prod_00093,view,2025-07-19 10:19:42,sess_7e333ba0,tablet,65,
user_00781,prod_00323,like,2025-05-23 10:19:42,sess_6266dd72,mobile,216,
user_00506,prod_00268,view,2025-06-30 10:19:42,sess_3a598f2b,mobile,52,
user_00461,prod_00227,view,2025-05-02 10:19:42,sess_a2dce20a,mobile,65,
user_00786,prod_00245,view,2025-06-13 10:19:42,sess_16388e6f,mobile,25,
user_00286,prod_00097,view,2025-07-05 10:19:42,sess_6e5008f9,tablet,58,
user_00341,prod_00420,view,2025-05-06 10:19:42,sess_f6aad93a,mobile,95,
user_00636,prod_00165,like,2025-07-26 10:19:42,sess_7fb2980d,mobile,35,
user_00219,prod_00218,view,2025-06-06 10:19:42,sess_b18cdb4b,desktop,189,
user_00904,prod_00203,like,2025-06-19 10:19:42,sess_12f21799,mobile,166,
user_00255,prod_00133,view,2025-05-15 10:19:42,sess_5ea13cc4,mobile,259,
user_00002,prod_00266,view,2025-06-02 10:19:42,sess_b7bc2e7f,tablet,27,
user_00781,prod_00424,view,2025-05-22 10:19:42,sess_6879de8f,mobile,6,
user_00119,prod_00002,view,2025-07-30 10:19:42,sess_1ded64d3,tablet,82,
user_00868,prod_00123,like,2025-05-15 10:19:42,sess_e6407695,tablet,17,
user_00591,prod_00238,view,2025-05-25 10:19:42,sess_496e40d2,tablet,186,
user_00117,prod_00454,view,2025-05-19 10:19:42,sess_f15ab92f,mobile,260,
user_00902,prod_00203,view,2025-05-15 10:19:42,sess_93f420da,mobile,148,
user_00229,prod_00402,like,2025-07-21 10:19:42,sess_734da3cd,desktop,77,
user_00129,prod_00354,like,2025-07-14 10:19:42,sess_c2fd3a96,desktop,58,
user_00020,prod_00175,like,2025-07-09 10:19:42,sess_f8665e63,tablet,200,
user_00020,prod_00382,view,2025-06-22 10:19:42,sess_9a2479c8,desktop,187,
user_00739,prod_00170,like,2025-06-11 10:19:42,sess_b55d3096,tablet,264,
user_00828,prod_00206,like,2025-07-06 10:19:42,sess_23bd1e16,tablet,235,
user_00282,prod_00181,like,2025-07-08 10:19:42,sess_7a9e2350,mobile,282,
user_00302,prod_00285,view,2025-05-10 10:19:42,sess_aa161674,desktop,160,
user_00262,prod_00115,view,2025-06-04 10:19:42,sess_7d30db38,mobile,198,
user_00790,prod_00330,view,2025-07-23 10:19:42,sess_3ffbd853,tablet,173,
user_00449,prod_00174,like,2025-06-10 10:19:42,sess_dc061630,mobile,58,
user_00542,prod_00367,view,2025-07-07 10:19:42,sess_216014b4,tablet,298,
user_00017,prod_00007,view,2025-05-16 10:19:42,sess_8d2ba9e8,mobile,254,
user_00551,prod_00480,view,2025-07-05 10:19:42,sess_f7754d9f,desktop,209,
user_00742,prod_00487,view,2025-07-10 10:19:42,sess_cb2fa3fc,mobile,223,
user_00504,prod_00207,like,2025-07-19 10:19:42,sess_cf372e99,mobile,198,
user_00969,prod_00457,like,2025-05-27 10:19:42,sess_476ae6ea,tablet,86,
user_00723,prod_00159,like,2025-07-14 10:19:42,sess_59b494bc,tablet,116,
user_00571,prod_00419,view,2025-05-10 10:19:42,sess_06db66f5,mobile,158,
user_00740,prod_00151,view,2025-07-01 10:19:42,sess_4279c94a,tablet,286,
user_00409,prod_00100,like,2025-06-11 10:19:42,sess_c9164450,tablet,16,
user_00536,prod_00062,view,2025-05-24 10:19:42,sess_f0490a42,desktop,27,
user_00141,prod_00310,like,2025-05-20 10:19:42,sess_8634c9a2,tablet,119,
user_00887,prod_00040,view,2025-07-05 10:19:42,sess_ecc31165,mobile,250,
user_00018,prod_00239,view,2025-06-23 10:19:42,sess_bf80886e,tablet,274,
user_00713,prod_00255,cart,2025-07-23 10:19:42,sess_b4496991,tablet,120,
user_00934,prod_00493,like,2025-07-08 10:19:42,sess_149eb8a6,tablet,275,
user_00153,prod_00309,view,2025-07-19 10:19:42,sess_c5edb74a,tablet,111,
user_00205,prod_00399,view,2025-07-17 10:19:42,sess_f023834c,desktop,256,
user_00771,prod_00464,view,2025-06-16 10:19:42,sess_b21038be,mobile,239,
user_00823,prod_00469,view,2025-07-13 10:19:42,sess_8004566f,mobile,107,
user_00610,prod_00183,view,2025-07-23 10:19:42,sess_30ff156f,desktop,265,
user_00439,prod_00229,purchase,2025-06-19 10:19:42,sess_f8c4069c,mobile,168,2.9
user_00930,prod_00436,like,2025-06-03 10:19:42,sess_c9307d3e,mobile,116,
user_00399,prod_00035,view,2025-06-28 10:19:42,sess_12041b58,desktop,148,
user_00087,prod_00183,like,2025-06-20 10:19:42,sess_621ba951,desktop,217,
user_00726,prod_00033,view,2025-05-03 10:19:42,sess_4f11f169,mobile,140,
user_00669,prod_00124,view,2025-06-17 10:19:42,sess_07351c51,mobile,232,
user_00541,prod_00083,view,2025-05-28 10:19:42,sess_2caa85c7,desktop,108,
user_00062,prod_00391,view,2025-06-10 10:19:42,sess_1eff8198,mobile,45,
user_00505,prod_00343,like,2025-07-23 10:19:42,sess_e9f78fb2,mobile,84,
user_00336,prod_00212,like,2025-05-08 10:19:42,sess_5049b13b,desktop,69,
user_00457,prod_00267,view,2025-05-20 10:19:42,sess_cb02c6a3,desktop,249,
user_00491,prod_00196,view,2025-07-13 10:19:42,sess_c0ff6e35,mobile,157,
user_00962,prod_00242,view,2025-07-16 10:19:42,sess_e21e5776,mobile,236,
user_00280,prod_00338,like,2025-06-07 10:19:42,sess_850cc07e,desktop,225,
user_00988,prod_00176,view,2025-05-06 10:19:42,sess_a309f448,desktop,250,
user_00371,prod_00199,view,2025-06-28 10:19:42,sess_bfa82354,desktop,137,
user_00015,prod_00120,view,2025-05-26 10:19:42,sess_2af2a7cd,tablet,131,
user_00620,prod_00230,view,2025-06-18 10:19:42,sess_c2634bbb,mobile,209,
user_00673,prod_00153,view,2025-07-24 10:19:42,sess_49c5d2f4,tablet,139,
user_00449,prod_00018,view,2025-06-27 10:19:42,sess_905be02c,desktop,208,
user_00367,prod_00259,view,2025-05-01 10:19:42,sess_892e9cc8,mobile,39,
user_00968,prod_00288,view,2025-05-03 10:19:42,sess_505da200,tablet,89,
user_00855,prod_00229,view,2025-06-30 10:19:42,sess_b9ced529,tablet,281,
user_00340,prod_00464,purchase,2025-06-15 10:19:42,sess_bd1db27c,tablet,270,1.9
user_00668,prod_00498,view,2025-07-14 10:19:42,sess_a0345e69,tablet,243,
user_00921,prod_00368,view,2025-06-21 10:19:42,sess_f3d1671d,desktop,95,
user_00823,prod_00144,view,2025-06-27 10:19:42,sess_ec5f1e6e,tablet,8,
user_00309,prod_00358,view,2025-06-11 10:19:42,sess_64c5b274,tablet,290,
user_00652,prod_00319,view,2025-06-03 10:19:42,sess_c0f3ba7a,desktop,107,
user_00910,prod_00460,like,2025-06-04 10:19:42,sess_403e40c6,desktop,58,
user_00115,prod_00180,view,2025-07-06 10:19:42,sess_aa752543,desktop,279,
user_00088,prod_00175,view,2025-06-09 10:19:42,sess_5d9d6da3,mobile,38,
user_00759,prod_00251,view,2025-05-31 10:19:42,sess_e70568ca,mobile,125,
user_00760,prod_00271,view,2025-06-23 10:19:42,sess_fdff4f6b,mobile,115,
user_00928,prod_00039,view,2025-06-07 10:19:42,sess_6c5ad372,tablet,66,
user_00435,prod_00087,like,2025-05-22 10:19:42,sess_4143c70c,tablet,300,
user_00659,prod_00375,view,2025-06-10 10:19:42,sess_10f47108,mobile,43,
user_00515,prod_00071,view,2025-05-19 10:19:42,sess_04955b0c,tablet,97,
user_00129,prod_00132,view,2025-05-21 10:19:42,sess_0739617e,desktop,230,
user_00044,prod_00352,view,2025-06-04 10:19:42,sess_a1e8e356,mobile,142,
user_00532,prod_00341,view,2025-07-12 10:19:42,sess_ae25b143,desktop,238,
user_00550,prod_00190,view,2025-06-20 10:19:42,sess_451822c4,mobile,262,
user_00057,prod_00014,view,2025-07-22 10:19:42,sess_499f7074,mobile,231,
user_00245,prod_00129,view,2025-06-24 10:19:42,sess_d5196ae2,desktop,54,
user_00988,prod_00034,like,2025-07-07 10:19:42,sess_31279e8c,mobile,290,
user_00116,prod_00424,view,2025-07-19 10:19:42,sess_fb8daec3,tablet,5,
user_00462,prod_00422,view,2025-05-31 10:19:42,sess_e1e84091,tablet,223,
user_00999,prod_00342,cart,2025-07-18 10:19:42,sess_23af7474,desktop,157,
user_00321,prod_00125,view,2025-06-23 10:19:42,sess_a8137bae,mobile,183,
user_00331,prod_00005,like,2025-07-08 10:19:42,sess_557dc100,tablet,50,
user_00034,prod_00052,view,2025-06-22 10:19:42,sess_fdcab330,tablet,211,
user_00462,prod_00168,view,2025-05-16 10:19:42,sess_ae012862,tablet,188,
user_00870,prod_00293,view,2025-07-01 10:19:42,sess_a8eb080b,mobile,250,
user_00002,prod_00185,view,2025-07-14 10:19:42,sess_5353bfbe,desktop,287,
user_00201,prod_00096,view,2025-06-26 10:19:42,sess_2ad3280a,mobile,173,
user_00314,prod_00190,like,2025-05-31 10:19:42,sess_fc7a5862,tablet,266,
user_00528,prod_00352,view,2025-06-05 10:19:42,sess_5a6cd505,mobile,219,
user_00648,prod_00437,like,2025-05-17 10:19:42,sess_f0842ccd,tablet,64,
user_00032,prod_00339,like,2025-06-08 10:19:42,sess_5dd97489,desktop,103,
user_00579,prod_00072,view,2025-05-01 10:19:42,sess_fb06eed2,mobile,145,
user_00144,prod_00445,view,2025-05-13 10:19:42,sess_3ac5b497,mobile,44,
user_00092,prod_00315,view,2025-06-27 10:19:42,sess_93e51cab,mobile,179,
user_00052,prod_00221,view,2025-07-09 10:19:42,sess_f098b394,mobile,299,
user_00593,prod_00378,view,2025-07-13 10:19:42,sess_277c0a18,mobile,53,
user_00142,prod_00477,view,2025-07-11 10:19:42,sess_e765558a,tablet,263,
user_00197,prod_00301,view,2025-07-30 10:19:42,sess_823a9920,tablet,193,
user_00637,prod_00179,view,2025-06-06 10:19:42,sess_1d540666,mobile,227,
user_00573,prod_00386,like,2025-06-30 10:19:42,sess_d81bb6de,mobile,163,
user_00745,prod_00496,view,2025-06-19 10:19:42,sess_858c68a0,tablet,143,
user_00892,prod_00216,view,2025-05-02 10:19:42,sess_00d024c4,mobile,65,
user_00840,prod_00446,view,2025-06-30 10:19:42,sess_d9629819,desktop,5,
user_00938,prod_00184,view,2025-07-07 10:19:42,sess_b4fd9f24,mobile,60,
user_00123,prod_00466,view,2025-06-18 10:19:42,sess_4dab6723,tablet,71,
user_00592,prod_00042,view,2025-07-17 10:19:42,sess_7fda3550,tablet,199,
user_00863,prod_00454,view,2025-07-22 10:19:42,sess_e6856a85,mobile,199,
user_00300,prod_00034,view,2025-06-20 10:19:42,sess_e4044ff9,tablet,296,
user_00132,prod_00010,like,2025-06-10 10:19:42,sess_0d545c65,mobile,296,
user_00028,prod_00456,view,2025-05-25 10:19:42,sess_57026b13,mobile,59,
user_00775,prod_00043,like,2025-06-07 10:19:42,sess_5ab83df6,mobile,202,
user_00299,prod_00108,view,2025-07-05 10:19:42,sess_71f4eb9f,tablet,141,
user_00917,prod_00312,view,2025-07-23 10:19:42,sess_fa9db45e,mobile,216,
user_00035,prod_00485,view,2025-06-18 10:19:42,sess_e1545590,mobile,19,
user_00368,prod_00113,like,2025-07-08 10:19:42,sess_dbee719c,desktop,292,
user_00560,prod_00380,like,2025-07-25 10:19:42,sess_342a1607,desktop,215,
user_00283,prod_00283,view,2025-07-18 10:19:42,sess_f524198e,tablet,212,
user_00584,prod_00375,view,2025-06-24 10:19:42,sess_e6d00c1d,mobile,175,
user_00914,prod_00392,like,2025-07-18 10:19:42,sess_70dac33f,mobile,294,
user_00210,prod_00190,view,2025-05-11 10:19:42,sess_054fe5e6,mobile,125,
user_00526,prod_00330,view,2025-06-09 10:19:42,sess_c207d97f,desktop,230,
user_00704,prod_00014,view,2025-05-27 10:19:42,sess_134d139f,desktop,263,
user_00871,prod_00500,view,2025-07-25 10:19:42,sess_b55dd476,desktop,101,
user_00621,prod_00134,view,2025-07-26 10:19:42,sess_2f1d9568,tablet,276,
user_00602,prod_00074,like,2025-06-19 10:19:42,sess_51ed0ca2,desktop,268,
user_00810,prod_00103,view,2025-07-27 10:19:42,sess_f2d303a7,mobile,236,
user_00483,prod_00106,view,2025-06-13 10:19:42,sess_bce072ba,tablet,289,
user_00420,prod_00291,view,2025-07-04 10:19:42,sess_b5526e74,tablet,36,
user_00468,prod_00130,cart,2025-07-06 10:19:42,sess_43489d2b,desktop,16,
user_00741,prod_00304,view,2025-07-15 10:19:42,sess_622fb974,desktop,12,
user_00328,prod_00030,view,2025-06-29 10:19:42,sess_07408a62,tablet,202,
user_00077,prod_00254,view,2025-06-25 10:19:42,sess_6f6c0fe8,tablet,188,
user_00312,prod_00373,like,2025-05-04 10:19:42,sess_753e66e3,mobile,133,
user_00519,prod_00474,view,2025-05-17 10:19:42,sess_e80737c5,desktop,171,
user_00170,prod_00163,like,2025-06-19 10:19:42,sess_3d225008,desktop,225,
user_00081,prod_00140,view,2025-07-11 10:19:42,sess_9a2e52a4,tablet,293,
user_00556,prod_00229,view,2025-07-23 10:19:42,sess_90ba4444,tablet,102,
user_00678,prod_00067,view,2025-05-16 10:19:42,sess_c8cacdc3,desktop,60,
user_00509,prod_00413,view,2025-07-18 10:19:42,sess_a35855f5,desktop,268,
user_00993,prod_00120,view,2025-05-01 10:19:42,sess_6293f6ce,mobile,212,
user_00768,prod_00176,purchase,2025-07-15 10:19:42,sess_0c5fc97c,desktop,216,5.0
user_00578,prod_00153,purchase,2025-07-21 10:19:42,sess_0e8a03db,mobile,89,3.8
user_00225,prod_00357,view,2025-06-02 10:19:42,sess_5a154f6e,tablet,200,
user_00346,prod_00189,view,2025-06-29 10:19:42,sess_f0cb83ab,mobile,118,
user_00562,prod_00373,view,2025-06-21 10:19:42,sess_77fbb555,mobile,155,
user_00247,prod_00158,view,2025-07-09 10:19:42,sess_8b3fbff0,mobile,263,
user_00024,prod_00384,view,2025-05-14 10:19:42,sess_3110ab54,tablet,33,
